,CITATION NUMBER,OFF FROM DATE,OFF TIME,RACE-ORIGIN CODE,CASE PARTY SEX,REASON FOR STOP,RACE KNOWN,VL STREET NAME,MSEARCH Y/N,MSEARCH TYPE,MSEARCH FOUND,latitude,longitude
309,13856646.0,07/17/2015 12:00:00 AM,14:45:00,W,M,,N,LAKE AUSTIN,N,,,30.35161969999999,-97.80620549999999
310,13856647.0,08/02/2015 12:00:00 AM,17:13:00,W,M,9.0,N,LAKE AUSTIN ZONE 7,N,,,30.35161969999999,-97.80620549999999
311,13857164.0,01/31/2015 12:00:00 AM,15:30:00,W,M,5.0,N,7TH STREET,N,,,30.2617417,-97.7187189
312,13857165.0,01/31/2015 12:00:00 AM,15:34:00,H,M,5.0,N,7TH STREET,N,,,30.2617417,-97.7187189
313,13857166.0,02/24/2015 12:00:00 AM,13:11:00,W,F,5.0,N,WALLER,N,,,30.2639693,-97.7307189
314,13857403.0,08/24/2015 12:00:00 AM,14:15:00,O,F,9.0,Y,4800 BLOCK DUVAL,N,,,30.415112,-97.73702
315,13857550.0,03/02/2015 12:00:00 AM,11:05:00,W,M,1.0,N,800 BLOCK NORTH IH35,N,,,30.4367853,-97.66923039999999
316,13857553.0,03/24/2015 12:00:00 AM,14:45:00,H,M,1.0,N,LAMAR BOULEVARD,N,,,30.3457517,-97.714049
317,13857556.0,04/21/2015 12:00:00 AM,19:00:00,H,F,1.0,N,7500 BLOCK OF NORTH IH 35 SERVICE ROAD,N,,,30.1827046,-97.7773174
318,13857559.0,04/22/2015 12:00:00 AM,13:30:00,W,M,1.0,N,1600 BLOCK RIVERSIDE DRIVE,N,,,30.24547,-97.73084
319,13857626.0,08/24/2015 12:00:00 AM,8:18:00,H,M,1.0,N,2200 BLOCK DEADWOOD,N,,,30.19791,-97.753235
320,13857655.0,08/26/2015 12:00:00 AM,11:57:00,H,M,1.0,N,AIRPORT,N,,,30.19747109999999,-97.66635289999999
321,13857734.0,05/20/2015 12:00:00 AM,14:40:00,H,M,5.0,N,8700 JAMESTOWN,N,,,30.358625,-97.70501
322,13857795.0,09/02/2015 12:00:00 AM,15:45:00,H,M,,N,5500 BLOCK NUCKOLS CROSSING,N,,,30.1909466,-97.74031749999999
323,13857801.0,08/24/2015 12:00:00 AM,14:55:00,W,M,2.0,N,7700 BLOCK SALT SPRINGS,N,,,30.1628059,-97.74329449999999
324,13857802.0,12/08/2015 12:00:00 AM,0:00:00,W,M,1.0,N,HIGHWAY 183,N,,,30.2479607,-97.6905616
325,13857803.0,12/15/2015 12:00:00 AM,0:00:00,O,M,1.0,N,I H 35 FRONTAGE ROAD,N,,,30.181168,-97.77729599999999
326,13857829.0,11/20/2015 12:00:00 AM,15:38:00,W,F,1.0,N,1000 BLOCK WAYSIDE DRIVE,N,,,30.284317,-97.772804
327,13857986.0,12/15/2015 12:00:00 AM,14:30:00,H,F,1.0,Y,5605 BLOCK NUCKOLS CROSSING,N,,,30.191532,-97.739944
328,13858026.0,08/05/2015 12:00:00 AM,22:30:00,W,M,1.0,N,8200 BLOCK MANCHACA ROAD,N,,,30.190376,-97.81352
329,13858081.0,05/28/2015 12:00:00 AM,8:45:00,H,M,1.0,N,3800 BLOCK VICTORY DRIVE,N,,,30.23799,-97.78866
330,13858110.0,11/19/2015 12:00:00 AM,14:35:00,W,M,1.0,N,NORTH IH35 SERVICE ROAD,N,,,30.36124199999999,-97.68540899999999
331,13858111.0,12/04/2015 12:00:00 AM,7:21:00,H,M,1.0,N,90 BLOCK SAN MARCOS STREET,N,,,30.25973,-97.735016
332,13858112.0,12/05/2015 12:00:00 AM,9:20:00,W,M,2.0,N,600 HERLOSA STREET,N,,,30.267153,-97.7430608
333,13858113.0,12/06/2015 12:00:00 AM,13:03:00,W,M,5.0,N,1400 WEST CESAR CHAVEZ STREET,N,,,30.259172,-97.73049
335,13858115.0,12/26/2015 12:00:00 AM,8:40:00,W,F,8.0,N,600 BLOCK SAN MARCOS STREET,N,,,30.265139,-97.732544
336,13858116.0,12/26/2015 12:00:00 AM,11:50:00,B,F,8.0,N,700 BLOCK EAST 12TH STREET,N,,,30.272005,-97.73386
337,13858117.0,12/26/2015 12:00:00 AM,12:19:00,B,M,1.0,N,1200 BLOCK SOUTH IH 35,N,,,30.2470661,-97.7355585
338,13858118.0,12/26/2015 12:00:00 AM,12:51:00,H,F,2.0,N,400 BLOCK EAST 7TH STREET,N,,,30.267979,-97.73891
339,13858119.0,12/29/2015 12:00:00 AM,19:45:00,W,M,1.0,N,900 Block Clyde Littlefield Drive,N,,,30.283217,-97.7280005
340,13858296.0,01/19/2015 12:00:00 AM,7:48:00,W,M,1.0,N,500 BLOCK EAST 8TH STREET,N,,,30.268637,-97.7375
341,13859177.0,02/02/2015 12:00:00 AM,13:30:00,H,M,7.0,N,1600 BLOCK POQUITO STREET,Y,3.0,5.0,30.27704,-97.71935
342,13859178.0,02/02/2015 12:00:00 AM,15:26:00,B,M,1.0,N,OAK SPRING,Y,3.0,5.0,30.273648,-97.69765389999999
343,13859308.0,02/17/2015 12:00:00 AM,17:23:00,H,F,1.0,N,2600 BLOCK ED BLUESTEIN BOULEVARD,N,,,30.261396,-97.6742
344,13859309.0,02/17/2015 12:00:00 AM,20:45:00,W,F,1.0,N,IH 35 SERVICE ROAD,N,,,30.4122579,-97.67458789999999
345,13859851.0,03/17/2015 12:00:00 AM,13:20:00,B,M,1.0,N,600 BLOCK CONGRESS AVENUE,N,,,30.268116,-97.74281
346,13859854.0,05/04/2015 12:00:00 AM,7:35:00,W,F,1.0,N,1900 BLOCK SOUTH MOPAC EXPRESSWAY,N,,,30.231127,-97.8270534
347,13859855.0,05/04/2015 12:00:00 AM,8:15:00,W,F,1.0,N,100 BLOCK BRAZOS,N,,,30.2630231,-97.7432036
348,13859856.0,05/04/2015 12:00:00 AM,8:20:00,W,M,1.0,Y,100 BRAZOS,N,,,30.2630231,-97.7432036
349,13859875.0,02/10/2015 12:00:00 AM,18:34:00,W,M,5.0,N,14700 BLOCK NORTH US 183,N,,,31.915551,-98.916816
350,13859876.0,02/15/2015 12:00:00 AM,21:34:00,H,M,1.0,N,NORTH US HIGHWAY 183 SERVICE ROAD,N,,,30.36994899999999,-97.727419
351,13859878.0,02/15/2015 12:00:00 AM,15:00:00,B,M,1.0,N,NORTH US HIGHWAY 183 SERVICE ROAD,N,,,30.36994899999999,-97.727419
352,13859879.0,09/15/2015 12:00:00 AM,14:57:00,B,F,1.0,N,WEST PARMER LANE,N,,,30.4488115,-97.7455229
353,13860160.0,02/10/2015 12:00:00 AM,8:40:00,H,M,1.0,N,700 BLOCK WEST 5TH STREET,N,,,30.269028,-97.749916
354,13860161.0,02/11/2015 12:00:00 AM,18:10:00,W,F,1.0,N,WEST 5TH STREET,N,,,30.2713613,-97.7573185
355,13860698.0,10/11/2015 12:00:00 AM,14:45:00,H,M,5.0,N,1900 BLOCK WEST 5TH STREET,N,,,30.248291,-97.76209
356,13863902.0,02/11/2015 12:00:00 AM,19:23:00,W,M,1.0,N,EAST 6TH STREET,N,,,30.263388,-97.7275389
357,13863903.0,02/22/2015 12:00:00 AM,21:59:00,W,M,1.0,N,EAST 7TH STREET,N,,,30.2617417,-97.7187189
358,13863904.0,03/01/2015 12:00:00 AM,18:15:00,W,M,1.0,N,BRAZOS,N,,,30.2718695,-97.7399196
359,13863906.0,04/14/2015 12:00:00 AM,19:59:00,ME,M,1.0,N,EAST 8TH STREET,N,,,30.2657037,-97.72821549999999
360,13863907.0,06/28/2015 12:00:00 AM,0:40:00,B,M,1.0,N,600 BLOCK OF SAN JANCINTO BOULEVARD,N,,,30.2673971,-97.740405
361,13863908.0,06/28/2015 12:00:00 AM,19:50:00,W,F,1.0,N,10 BLOCK CHICON STREET,N,,,30.250168,-97.7286
362,13863909.0,06/28/2015 12:00:00 AM,19:50:00,W,F,1.0,N,1700 BLOCK NASH HERNANDEZ SENIOR ROAD,N,,,30.252645,-97.76941
363,13865270.0,11/14/2015 12:00:00 AM,21:45:00,B,M,1.0,N,300 BLOCK MASTERSON PASS,N,,,30.370127,-97.68889
364,13865313.0,03/20/2015 12:00:00 AM,0:02:00,B,M,1.0,N,6313 MANOR ROAD,Y,4.0,1.0,30.308224,-97.671936
365,13865314.0,05/04/2015 12:00:00 AM,8:46:00,H,F,5.0,N,MANOR ROAD,N,,,30.2978623,-97.6872269
366,13865317.0,08/11/2015 12:00:00 AM,4:33:00,B,M,1.0,N,BENNET AVENUE,N,,,30.3170993,-97.7096777
367,13865469.0,02/06/2015 12:00:00 AM,13:33:00,H,M,1.0,N,12700 BLOCK RESEARCH BOULEVARD,N,,,30.431946,-97.76579
368,13867467.0,04/07/2015 12:00:00 AM,6:45:00,W,M,1.0,N,LAVACA,N,,,30.2724439,-97.74382109999999
369,13867468.0,04/07/2015 12:00:00 AM,7:15:00,W,F,1.0,Y,SAN ANTONIO,N,,,30.3956318,-97.92797689999999
370,13867469.0,04/07/2015 12:00:00 AM,7:45:00,W,F,1.0,N,LAVACA,N,,,30.2724439,-97.74382109999999
371,13871581.0,09/09/2015 12:00:00 AM,11:26:00,W,M,1.0,N,SOUTH IH 35 SERVICE ROAD,N,,,30.2053451,-97.7606875
372,13871582.0,09/24/2015 12:00:00 AM,8:40:00,W,M,1.0,N,3900 BLOCK EAST HIGHWAY 71,N,,,30.1881875,-97.6175217
373,13873718.0,02/20/2015 12:00:00 AM,23:00:00,W,M,1.0,N,6TH,N,,,30.263388,-97.7275389
374,13873888.0,01/02/2015 12:00:00 AM,23:35:00,H,M,5.0,N,400,N,,,30.38585,-97.7442727
375,13875043.0,02/14/2015 12:00:00 AM,19:32:00,W,M,1.0,Y,GUADALUPE,N,,,30.3128316,-97.731653
376,13875044.0,12/08/2015 12:00:00 AM,8:08:00,B,M,1.0,Y,9000 BLOCK SOUTH IH 35 SERVICE ROAD,N,,,30.2076439,-97.7578377
377,13875045.0,12/08/2015 12:00:00 AM,8:39:00,W,F,1.0,N,10000 BLOCK SOUTH IH 35,N,,,30.1572846,-97.79069439999999
378,13875046.0,12/08/2015 12:00:00 AM,8:49:00,W,M,1.0,N,10800 BLOCK SOUTH IH 35,N,,,30.1453173,-97.79522
379,13875047.0,12/08/2015 12:00:00 AM,9:03:00,W,M,1.0,N,11500 BLOCK SOUTH IH 35,N,,,30.135298,-97.80323899999999
380,13875048.0,12/08/2015 12:00:00 AM,9:20:00,W,M,1.0,N,12200 BLOCK SOUTH IH 35,N,,,30.1199598,-97.8043735
381,13875049.0,12/08/2015 12:00:00 AM,9:37:00,ME,M,1.0,N,12200 BLOCK SOUTH IH 35,N,,,30.1199598,-97.8043735
382,13878447.0,12/08/2015 12:00:00 AM,10:52:00,W,M,1.0,N,10000 BLOCK SOUTH IH 35,N,,,30.1572846,-97.79069439999999
383,13878448.0,12/08/2015 12:00:00 AM,11:02:00,H,M,1.0,N,11600 BLOCK SOUTH IH 35,N,,,30.1360958,-97.7980755
384,13878449.0,12/08/2015 12:00:00 AM,11:25:00,H,F,1.0,N,13200 BLOCK SOUTH IH 35,N,,,30.1107744,-97.808601
385,13879481.0,01/06/2015 12:00:00 AM,12:30:00,W,M,1.0,Y,8800 BLOCK BURNET ROAD,N,,,30.37072,-97.726974
386,13879482.0,01/06/2015 12:00:00 AM,12:34:00,W,F,1.0,N,9600 BLOCK RESEARCH BOULEVARD,N,,,30.3874152,-97.7444215
387,13879483.0,03/13/2015 12:00:00 AM,15:45:00,W,F,1.0,Y,EAST 7TH STREET,N,,,30.2617417,-97.7187189
388,13879484.0,04/06/2015 12:00:00 AM,12:45:00,W,M,1.0,N,13600 BLOCK RESEARCH BOULEVARD,N,,,30.45334709999999,-97.7923993
389,13879485.0,04/06/2015 12:00:00 AM,12:53:00,W,F,1.0,N,13700 BLOCK RESEARCH BOULEVARD,N,,,30.4566458,-97.7928361
390,13879486.0,05/04/2015 12:00:00 AM,13:00:00,W,M,1.0,N,CESAR CHAVEZ/GUADALUPE,N,,,30.3128316,-97.731653
391,13879487.0,09/02/2015 12:00:00 AM,14:20:00,W,M,1.0,N,11900 BLOCK PECAN CREEK,N,,,30.452236,-97.80982
392,13879488.0,09/02/2015 12:00:00 AM,15:02:00,W,M,1.0,N,11900 BLOCK PECAN CREEK,N,,,30.452236,-97.80982
393,13879489.0,09/02/2015 12:00:00 AM,15:00:00,,F,1.0,N,ANDERSON MILL,N,,,30.4549224,-97.80584320000001
394,13879740.0,05/09/2015 12:00:00 AM,20:00:00,B,F,5.0,N,4904 TORTUGA PLACE,N,,,30.333311,-97.77975
395,13879801.0,09/12/2015 12:00:00 AM,11:33:00,H,M,1.0,N,12600 BLOCK SOUTH IH 35,Y,2.0,5.0,30.1199598,-97.8043735
396,13879802.0,11/19/2015 12:00:00 AM,9:00:00,W,M,1.0,N,7800 BLOCK SOUTH IH 35,N,,,30.1786769,-97.7795561
397,13879803.0,11/23/2015 12:00:00 AM,8:10:00,H,M,1.0,N,8300 BLOCK NORTH IH35,N,,,30.3457394,-97.697209
398,13879804.0,11/25/2015 12:00:00 AM,16:06:00,H,F,1.0,N,8000 NORTH IH 35,N,,,30.4367853,-97.66923039999999
399,13879805.0,12/09/2015 12:00:00 AM,0:03:00,H,F,1.0,N,2500 BLOCK SOUTH IH 35,N,,,30.231667,-97.743302
400,13879965.0,03/13/2015 12:00:00 AM,13:30:00,A,M,,N,500 BLOCK EAST 7TH STREET,N,,,30.267673,-97.73787
401,13891421.0,04/23/2015 12:00:00 AM,17:40:00,H,M,1.0,N,300 BLOCK EAST WILLIAM CANNON DRIVE,N,,,30.192432,-97.776375
402,13891426.0,12/14/2015 12:00:00 AM,0:00:00,W,M,1.0,N,1400 BLOCK NASH HERNANDEZ SR ROAD,N,,,30.2521646,-97.7344406
403,13894737.0,01/09/2015 12:00:00 AM,23:30:00,W,F,1.0,N,13700 BLOCK RESEARCH BOULEVARD,N,,,30.4566458,-97.7928361
404,13895002.0,03/21/2015 12:00:00 AM,0:56:00,W,F,1.0,N,6TH,N,,,30.263388,-97.7275389
405,13895467.0,11/17/2015 12:00:00 AM,19:33:00,B,F,1.0,N,5700 BLOCK PALO BLANCO LANE,N,,,30.192133,-97.748665
406,13896140.0,02/09/2015 12:00:00 AM,9:50:00,W,M,1.0,N,5300 BLOCK NORTH IH-35,N,,,30.3122149,-97.70952729999999
407,13896144.0,02/28/2015 12:00:00 AM,23:21:00,H,M,1.0,N,FAIRFIELD DRIVE,N,,,30.359433,-97.7098413
408,13896145.0,03/13/2015 12:00:00 AM,3:00:00,A,M,1.0,N,400 BLOCK EAST ANDERSON LANE SERVICE ROA,N,,,30.34213,-97.702835
409,13899220.0,06/09/2015 12:00:00 AM,13:45:00,H,M,1.0,N,1500 BLOCK ED BLUESTEIN BOULEVARD,N,,,30.256931,-97.67707
410,13899221.0,07/03/2015 12:00:00 AM,11:45:00,H,M,1.0,N,1900 BLOCK ED BLUESTEIN BOULEVARD,N,,,30.259432,-97.675354
411,13899222.0,07/10/2015 12:00:00 AM,16:40:00,H,F,1.0,N,7500 BLOCK NORTH I 35,N,,,33.2947795,-97.1779279
412,13899223.0,07/13/2015 12:00:00 AM,5:45:00,W,F,1.0,N,12000 BLOCK SOUTH IH 35,N,,,30.122981,-97.80399349999999
413,13899224.0,07/13/2015 12:00:00 AM,6:19:00,W,M,1.0,N,10200 BLOCK SOUTH IH 35,N,,,30.152994,-97.793649
414,13899225.0,08/14/2015 12:00:00 AM,12:15:00,B,F,1.0,N,4000 BLOCK NORTH IH 35,N,,,30.2970305,-97.71888609999999
415,13899226.0,08/19/2015 12:00:00 AM,17:30:00,H,M,1.0,N,2700 BLOCK SOUTH IH 35,N,,,30.2295937,-97.7445985
416,13899227.0,08/21/2015 12:00:00 AM,14:14:00,W,M,1.0,N,50 BLOCK NORTH IH 35,N,,,30.2561447,-97.7380293
417,13899228.0,09/23/2015 12:00:00 AM,11:15:00,H,F,1.0,N,3500 BLOCK ED BLUESTEIN BOULEVARD,N,,,30.270048,-97.66967
